NONHSAT123438,0.1119266,
NONHSAT133786,0.111542059,
NONHSAT082246,0.111016954,
NONHSAT113139,0.11033245,
NONHSAT049670,0.109393921,
NONHSAT090407,0.108456191,
NONHSAT094555,0.108091369,
NONHSAT000825,0.107776828,
NONHSAT027475,0.107379538,
NONHSAT012889,0.106892139,
NONHSAT101154,0.106283872,
NONHSAT074679,0.106209473,
NONHSAT122291,0.10507802,
NONHSAT138089,0.105071173,
NONHSAT115703,0.102192579,
NONHSAT102608,0.100877175,
NONHSAT127292,0.100453349,
NONHSAT126489,0.098880213,
NONHSAT022115,0.098542199,
NONHSAT122460,0.098284708,
NONHSAT069615,0.097659107,
NONHSAT102442,0.096214565,
NONHSAT122815,0.09554354,
NONHSAT145923,0.094921771,
NONHSAT084534,0.094167252,
NONHSAT011709,0.093217008,
NONHSAT121615,0.090491515,
NONHSAT005727,0.088708413,
NONHSAT029458,0.086836489,
NONHSAT136900,0.086456081,
NONHSAT030153,0.085927946,
NONHSAT093167,0.085449411,
NONHSAT105161,0.084654883,
NONHSAT108367,0.083365147,
NONHSAT119518,0.082742309,
NONHSAT026096,0.082582338,
NONHSAT034218,0.080536143,
NONHSAT029810,0.075294921,
NONHSAT040974,0.075100112,
NONHSAT134764,0.075044408,
NONHSAT024858,0.074241443,
NONHSAT094312,0.073717493,
NONHSAT088941,0.070582335,
NONHSAT108375,0.070248979,
NONHSAT115652,0.069561362,
NONHSAT037814,0.068659952,
NONHSAT033822,0.068593711,
NONHSAT008282,0.063199003,
NONHSAT127049,0.062969415,
NONHSAT029682,0.058390864,
NONHSAT092855,0.055911001,
NONHSAT080206,0.054457592,
NONHSAT009463,0.0539235,
NONHSAT089873,0.052092521,
NONHSAT124334,0.039974918,
NONHSAT071557,0.037151719,
NONHSAT101110,0.036953884,
NONHSAT030759,0.033524954,
NONHSAT053846,0.023057469,
NONHSAT037134,0.014315405,
NONHSAT016859,0.012303232,
